lead_id,created_date,stage,final_stage,deal_value,probability,source,industry,sales_rep,close_date,expected_revenue
LEAD-00193,2025-08-10,qualified,closed_won,9145,1.0,outbound,retail,Alex Chen,2025-10-28,9145.0
LEAD-01952,2025-08-10,qualified,qualified,1515,0.27,outbound,retail,Alex Chen,2025-08-27,409.05
LEAD-01181,2025-08-10,lead,lead,13820,0.16,outbound,retail,Jordan Lee,2025-08-29,2211.2000000000003
LEAD-00490,2025-08-10,lead,closed_lost,4173,0.0,marketing,retail,Jordan Lee,2025-10-14,0.0
LEAD-01662,2025-08-11,lead,lead,10384,0.14,marketing,finance,Morgan Patel,2025-10-30,1453.7600000000002
LEAD-01305,2025-08-11,proposal,closed_lost,12966,0.0,marketing,tech,Morgan Patel,2025-10-11,0.0
LEAD-01758,2025-08-11,lead,lead,13880,0.17,referral,finance,Morgan Patel,2025-09-14,2359.6000000000004
LEAD-00896,2025-08-12,proposal,proposal,9904,0.64,marketing,retail,Jordan Lee,2025-09-12,6338.56
LEAD-00269,2025-08-12,closed_lost,closed_lost,6232,0.0,marketing,finance,Jordan Lee,2025-11-03,0.0
LEAD-00956,2025-08-12,proposal,proposal,9049,0.56,outbound,retail,Jordan Lee,2025-09-09,5067.4400000000005
LEAD-00767,2025-08-12,proposal,closed_lost,9211,0.0,outbound,retail,Taylor Brooks,2025-09-04,0.0
LEAD-01829,2025-08-13,lead,lead,2357,0.08,outbound,finance,Morgan Patel,2025-09-15,188.56
LEAD-00900,2025-08-13,lead,closed_lost,15452,0.0,marketing,tech,Jordan Lee,2025-09-22,0.0
LEAD-00323,2025-08-13,qualified,qualified,1109,0.39,marketing,retail,Jordan Lee,2025-09-27,432.51
LEAD-00953,2025-08-13,closed_won,closed_won,18193,1.0,outbound,finance,Taylor Brooks,2025-10-03,18193.0
LEAD-00702,2025-08-13,qualified,closed_lost,15678,0.0,outbound,tech,Taylor Brooks,2025-10-04,0.0
LEAD-01135,2025-08-13,lead,lead,15495,0.28,referral,retail,Taylor Brooks,2025-10-16,4338.6
LEAD-00672,2025-08-13,lead,closed_won,8202,1.0,referral,retail,Taylor Brooks,2025-10-20,8202.0
LEAD-00601,2025-08-13,closed_lost,closed_lost,16521,0.0,outbound,tech,Morgan Patel,2025-09-09,0.0
LEAD-01554,2025-08-14,proposal,closed_won,8504,1.0,outbound,retail,Morgan Patel,2025-09-07,8504.0
LEAD-01846,2025-08-14,proposal,closed_won,8982,1.0,referral,tech,Morgan Patel,2025-10-08,8982.0
LEAD-01885,2025-08-14,qualified,closed_won,10643,1.0,referral,finance,Taylor Brooks,2025-10-11,10643.0
LEAD-00987,2025-08-14,closed_lost,closed_lost,12026,0.0,marketing,tech,Taylor Brooks,2025-09-07,0.0
LEAD-01200,2025-08-15,lead,lead,8487,0.17,referral,tech,Jordan Lee,2025-10-23,1442.7900000000002
LEAD-01397,2025-08-15,qualified,qualified,10431,0.38,marketing,tech,Morgan Patel,2025-11-09,3963.78
LEAD-00675,2025-08-15,qualified,qualified,11668,0.41,outbound,finance,Morgan Patel,2025-09-29,4783.88
LEAD-01290,2025-08-15,lead,lead,12937,0.12,marketing,retail,Morgan Patel,2025-09-30,1552.44
LEAD-01638,2025-08-15,qualified,qualified,3346,0.4,marketing,retail,Jordan Lee,2025-10-12,1338.4
LEAD-00343,2025-08-15,closed_won,closed_won,8511,1.0,marketing,tech,Taylor Brooks,2025-09-03,8511.0
LEAD-01661,2025-08-15,lead,lead,15263,0.05,outbound,retail,Jordan Lee,2025-11-13,763.1500000000001
LEAD-01540,2025-08-15,lead,lead,8446,0.23,referral,tech,Morgan Patel,2025-11-08,1942.5800000000002
LEAD-01982,2025-08-16,qualified,qualified,3431,0.33,marketing,tech,Alex Chen,2025-09-12,1132.23
LEAD-01211,2025-08-16,qualified,qualified,2492,0.35,outbound,retail,Jordan Lee,2025-09-21,872.1999999999999
LEAD-00825,2025-08-16,closed_lost,closed_lost,11006,0.0,outbound,retail,Morgan Patel,2025-09-17,0.0
LEAD-00240,2025-08-17,closed_won,closed_won,1007,1.0,marketing,tech,Morgan Patel,2025-10-18,1007.0
LEAD-00996,2025-08-17,lead,lead,9969,0.11,outbound,tech,Jordan Lee,2025-09-08,1096.59
LEAD-01755,2025-08-17,lead,closed_lost,18073,0.0,outbound,finance,Jordan Lee,2025-09-02,0.0
LEAD-00880,2025-08-18,closed_lost,closed_lost,11925,0.0,referral,tech,Alex Chen,2025-09-14,0.0
LEAD-01753,2025-08-18,closed_won,closed_won,18898,1.0,outbound,tech,Morgan Patel,2025-11-14,18898.0
LEAD-00085,2025-08-18,proposal,proposal,15263,0.62,outbound,finance,Alex Chen,2025-11-13,9463.06
LEAD-00599,2025-08-18,qualified,closed_lost,9256,0.0,outbound,finance,Taylor Brooks,2025-10-24,0.0
LEAD-01171,2025-08-18,closed_lost,closed_lost,15115,0.0,marketing,finance,Jordan Lee,2025-09-29,0.0
LEAD-00245,2025-08-18,qualified,qualified,3516,0.34,marketing,tech,Alex Chen,2025-11-06,1195.44
LEAD-01111,2025-08-19,lead,lead,3638,0.17,referral,tech,Jordan Lee,2025-09-07,618.46
LEAD-01172,2025-08-19,proposal,proposal,5889,0.68,marketing,retail,Taylor Brooks,2025-09-08,4004.5200000000004
LEAD-00192,2025-08-19,lead,lead,8116,0.15,marketing,tech,Morgan Patel,2025-09-26,1217.3999999999999
LEAD-00040,2025-08-19,closed_lost,closed_lost,19027,0.0,marketing,retail,Jordan Lee,2025-09-28,0.0
LEAD-00458,2025-08-20,closed_won,closed_won,9593,1.0,marketing,finance,Alex Chen,2025-10-20,9593.0
LEAD-01467,2025-08-20,qualified,qualified,5008,0.31,outbound,tech,Taylor Brooks,2025-09-16,1552.48
LEAD-01370,2025-08-20,lead,lead,5231,0.23,referral,tech,Jordan Lee,2025-09-11,1203.13
LEAD-00130,2025-08-20,lead,closed_won,7316,1.0,outbound,finance,Taylor Brooks,2025-09-20,7316.0
LEAD-00475,2025-08-20,qualified,qualified,16689,0.51,referral,retail,Jordan Lee,2025-11-01,8511.39
LEAD-00341,2025-08-20,qualified,qualified,13582,0.4,marketing,tech,Morgan Patel,2025-09-18,5432.8
LEAD-00958,2025-08-20,lead,closed_lost,5689,0.0,marketing,finance,Morgan Patel,2025-09-13,0.0
LEAD-00743,2025-08-20,closed_won,closed_won,6297,1.0,marketing,finance,Jordan Lee,2025-09-10,6297.0
LEAD-01417,2025-08-20,closed_lost,closed_lost,12092,0.0,marketing,retail,Taylor Brooks,2025-09-17,0.0
LEAD-01196,2025-08-20,qualified,qualified,6080,0.4,outbound,retail,Jordan Lee,2025-10-31,2432.0
LEAD-00658,2025-08-20,closed_won,closed_won,8658,1.0,outbound,tech,Jordan Lee,2025-10-10,8658.0
LEAD-00782,2025-08-21,lead,closed_lost,3596,0.0,outbound,finance,Morgan Patel,2025-09-18,0.0
LEAD-00673,2025-08-21,closed_lost,closed_lost,6038,0.0,outbound,tech,Jordan Lee,2025-09-20,0.0
LEAD-01337,2025-08-21,closed_won,closed_won,2442,1.0,outbound,tech,Jordan Lee,2025-10-22,2442.0
LEAD-01128,2025-08-21,proposal,proposal,18942,0.67,marketing,retail,Alex Chen,2025-10-18,12691.140000000001
LEAD-01985,2025-08-21,proposal,proposal,15501,0.54,marketing,tech,Morgan Patel,2025-10-05,8370.54
LEAD-01235,2025-08-21,closed_lost,closed_lost,4443,0.0,outbound,tech,Alex Chen,2025-11-11,0.0
LEAD-00920,2025-08-21,qualified,qualified,14545,0.38,outbound,tech,Alex Chen,2025-11-06,5527.1
LEAD-00099,2025-08-21,lead,lead,9265,0.12,outbound,tech,Morgan Patel,2025-11-14,1111.8
LEAD-01585,2025-08-21,closed_won,closed_won,2422,1.0,marketing,retail,Jordan Lee,2025-10-08,2422.0
LEAD-01994,2025-08-22,qualified,qualified,14964,0.45,referral,tech,Morgan Patel,2025-09-25,6733.8
LEAD-01068,2025-08-22,qualified,qualified,1962,0.37,outbound,retail,Jordan Lee,2025-09-29,725.9399999999999
LEAD-00616,2025-08-22,closed_won,closed_won,17124,1.0,marketing,retail,Jordan Lee,2025-10-20,17124.0
LEAD-00600,2025-08-23,proposal,proposal,19338,0.59,marketing,tech,Alex Chen,2025-10-08,11409.42
LEAD-00569,2025-08-23,closed_lost,closed_lost,19945,0.0,marketing,finance,Taylor Brooks,2025-09-18,0.0
LEAD-00026,2025-08-24,qualified,qualified,1192,0.38,marketing,tech,Alex Chen,2025-11-05,452.96
LEAD-01717,2025-08-24,lead,lead,12379,0.22,referral,tech,Jordan Lee,2025-11-08,2723.38
LEAD-01715,2025-08-24,lead,closed_lost,4415,0.0,outbound,retail,Morgan Patel,2025-09-21,0.0
LEAD-01130,2025-08-25,qualified,closed_lost,9325,0.0,marketing,finance,Taylor Brooks,2025-10-18,0.0
LEAD-00934,2025-08-25,lead,lead,5741,0.01,outbound,tech,Taylor Brooks,2025-09-08,57.410000000000004
LEAD-00984,2025-08-25,closed_lost,closed_lost,13631,0.0,marketing,tech,Morgan Patel,2025-09-10,0.0
LEAD-01221,2025-08-26,lead,lead,10484,0.07,marketing,tech,Morgan Patel,2025-11-14,733.8800000000001
LEAD-01089,2025-08-26,qualified,qualified,13691,0.35,outbound,tech,Alex Chen,2025-09-30,4791.849999999999
LEAD-01205,2025-08-26,lead,lead,19970,0.15,marketing,retail,Jordan Lee,2025-10-03,2995.5
LEAD-01887,2025-08-26,lead,lead,6531,0.09,marketing,tech,Jordan Lee,2025-10-20,587.79
LEAD-00771,2025-08-26,lead,lead,4569,0.22,referral,finance,Alex Chen,2025-09-19,1005.18
LEAD-00244,2025-08-26,closed_won,closed_won,7923,1.0,marketing,tech,Jordan Lee,2025-10-10,7923.0
LEAD-00824,2025-08-26,lead,lead,15413,0.21,referral,tech,Taylor Brooks,2025-09-06,3236.73
LEAD-01255,2025-08-26,proposal,proposal,10912,0.56,outbound,finance,Morgan Patel,2025-09-17,6110.72
LEAD-00502,2025-08-26,proposal,proposal,16832,0.59,outbound,retail,Jordan Lee,2025-10-20,9930.88
LEAD-01398,2025-08-27,proposal,proposal,14714,0.71,marketing,finance,Taylor Brooks,2025-10-04,10446.939999999999
LEAD-01723,2025-08-27,proposal,proposal,16793,0.65,marketing,tech,Morgan Patel,2025-11-15,10915.45
LEAD-01812,2025-08-27,closed_lost,closed_lost,16525,0.0,outbound,retail,Taylor Brooks,2025-10-26,0.0
LEAD-00123,2025-08-27,closed_lost,closed_lost,17714,0.0,outbound,tech,Morgan Patel,2025-09-24,0.0
LEAD-01224,2025-08-27,closed_lost,closed_lost,5875,0.0,marketing,tech,Morgan Patel,2025-10-16,0.0
LEAD-00003,2025-08-27,proposal,closed_won,2376,1.0,marketing,tech,Morgan Patel,2025-11-08,2376.0
LEAD-01438,2025-08-27,closed_won,closed_won,12879,1.0,referral,tech,Alex Chen,2025-10-15,12879.0
LEAD-00652,2025-08-27,lead,closed_lost,4501,0.0,marketing,tech,Alex Chen,2025-10-22,0.0
LEAD-00986,2025-08-27,lead,lead,17134,0.01,outbound,tech,Alex Chen,2025-11-08,171.34
LEAD-01693,2025-08-28,lead,lead,12432,0.07,outbound,retail,Morgan Patel,2025-11-06,870.2400000000001
LEAD-00842,2025-08-28,lead,closed_lost,7483,0.0,referral,retail,Jordan Lee,2025-11-03,0.0
LEAD-01277,2025-08-28,qualified,closed_won,7204,1.0,referral,tech,Jordan Lee,2025-11-23,7204.0
LEAD-00730,2025-08-29,lead,lead,17515,0.05,marketing,finance,Taylor Brooks,2025-11-22,875.75
LEAD-01597,2025-08-29,proposal,proposal,3179,0.66,marketing,tech,Morgan Patel,2025-09-14,2098.14
LEAD-01981,2025-08-29,qualified,closed_won,18710,1.0,referral,finance,Morgan Patel,2025-10-05,18710.0
LEAD-00316,2025-08-29,lead,lead,1819,0.12,referral,tech,Morgan Patel,2025-09-27,218.28
LEAD-00156,2025-08-30,proposal,proposal,7797,0.66,marketing,tech,Alex Chen,2025-09-27,5146.02
LEAD-00255,2025-08-30,qualified,closed_lost,19431,0.0,marketing,tech,Alex Chen,2025-11-21,0.0
LEAD-00372,2025-08-30,closed_won,closed_won,14833,1.0,outbound,tech,Taylor Brooks,2025-10-09,14833.0
LEAD-00446,2025-08-30,proposal,proposal,11736,0.76,referral,tech,Alex Chen,2025-10-19,8919.36
LEAD-01959,2025-08-30,lead,lead,1054,0.11,marketing,tech,Alex Chen,2025-11-22,115.94
LEAD-00162,2025-08-31,qualified,qualified,4646,0.5,referral,finance,Alex Chen,2025-11-03,2323.0
LEAD-00479,2025-08-31,qualified,qualified,10426,0.38,marketing,finance,Morgan Patel,2025-11-24,3961.88
LEAD-00819,2025-08-31,closed_lost,closed_lost,3471,0.0,marketing,retail,Morgan Patel,2025-11-11,0.0
LEAD-00108,2025-08-31,qualified,qualified,5279,0.33,marketing,retail,Alex Chen,2025-09-24,1742.0700000000002
LEAD-00237,2025-08-31,qualified,qualified,11131,0.36,marketing,finance,Taylor Brooks,2025-11-06,4007.16
LEAD-01648,2025-08-31,lead,lead,1634,0.14,outbound,tech,Alex Chen,2025-11-10,228.76000000000002
LEAD-00822,2025-08-31,qualified,closed_lost,1342,0.0,marketing,retail,Jordan Lee,2025-10-06,0.0
LEAD-00311,2025-09-01,qualified,qualified,4987,0.36,marketing,finance,Jordan Lee,2025-11-21,1795.32
LEAD-00122,2025-09-01,lead,lead,13067,0.1,marketing,tech,Alex Chen,2025-11-02,1306.7
LEAD-01049,2025-09-01,qualified,qualified,2908,0.38,marketing,tech,Alex Chen,2025-11-11,1105.04
LEAD-00859,2025-09-02,closed_won,closed_won,18620,1.0,marketing,retail,Alex Chen,2025-10-03,18620.0
LEAD-00283,2025-09-02,lead,lead,15314,0.06,marketing,tech,Alex Chen,2025-11-28,918.8399999999999
LEAD-00641,2025-09-02,lead,closed_lost,19714,0.0,outbound,tech,Jordan Lee,2025-11-02,0.0
LEAD-01613,2025-09-02,proposal,proposal,15493,0.68,marketing,retail,Taylor Brooks,2025-10-05,10535.240000000002
LEAD-00080,2025-09-02,closed_lost,closed_lost,9091,0.0,marketing,tech,Taylor Brooks,2025-11-09,0.0
LEAD-00736,2025-09-02,qualified,closed_lost,4907,0.0,outbound,finance,Taylor Brooks,2025-11-20,0.0
LEAD-01132,2025-09-02,closed_lost,closed_lost,14116,0.0,outbound,retail,Alex Chen,2025-10-28,0.0
LEAD-00312,2025-09-03,lead,closed_lost,2843,0.0,outbound,finance,Alex Chen,2025-10-27,0.0
LEAD-01306,2025-09-03,lead,lead,13720,0.21,marketing,tech,Morgan Patel,2025-10-14,2881.2
LEAD-01427,2025-09-03,closed_won,closed_won,2513,1.0,marketing,tech,Taylor Brooks,2025-11-26,2513.0
LEAD-01813,2025-09-03,proposal,closed_won,6074,1.0,referral,retail,Morgan Patel,2025-11-04,6074.0
LEAD-01274,2025-09-04,proposal,proposal,3319,0.64,outbound,finance,Jordan Lee,2025-11-16,2124.16
LEAD-01071,2025-09-04,qualified,qualified,10646,0.29,outbound,tech,Jordan Lee,2025-09-15,3087.3399999999997
LEAD-01329,2025-09-04,closed_won,closed_won,18764,1.0,referral,finance,Alex Chen,2025-10-16,18764.0
LEAD-01424,2025-09-04,closed_lost,closed_lost,17271,0.0,marketing,tech,Morgan Patel,2025-11-16,0.0
LEAD-01298,2025-09-05,lead,closed_lost,18417,0.0,marketing,retail,Jordan Lee,2025-10-03,0.0
LEAD-01668,2025-09-05,proposal,proposal,19502,0.7,marketing,tech,Morgan Patel,2025-10-18,13651.4
LEAD-00049,2025-09-05,qualified,qualified,3439,0.39,outbound,finance,Jordan Lee,2025-11-01,1341.21
LEAD-00257,2025-09-05,qualified,qualified,19014,0.31,outbound,tech,Taylor Brooks,2025-11-16,5894.34
LEAD-00711,2025-09-05,qualified,closed_lost,17789,0.0,outbound,finance,Jordan Lee,2025-10-02,0.0
LEAD-01327,2025-09-05,proposal,proposal,16684,0.73,marketing,tech,Alex Chen,2025-11-26,12179.32
LEAD-00416,2025-09-05,closed_won,closed_won,6508,1.0,outbound,tech,Taylor Brooks,2025-10-05,6508.0
LEAD-00550,2025-09-06,lead,lead,1672,0.14,marketing,finance,Jordan Lee,2025-11-01,234.08
LEAD-01703,2025-09-06,lead,closed_won,16851,1.0,marketing,tech,Taylor Brooks,2025-11-04,16851.0
LEAD-01973,2025-09-06,closed_won,closed_won,4648,1.0,marketing,tech,Morgan Patel,2025-11-14,4648.0
LEAD-00827,2025-09-06,closed_won,closed_won,10270,1.0,referral,tech,Morgan Patel,2025-11-05,10270.0
LEAD-00098,2025-09-07,lead,lead,6057,0.05,outbound,tech,Alex Chen,2025-11-07,302.85
LEAD-00813,2025-09-07,proposal,proposal,13078,0.58,outbound,retail,Morgan Patel,2025-10-06,7585.24
LEAD-01696,2025-09-07,qualified,qualified,8933,0.31,marketing,retail,Alex Chen,2025-10-18,2769.23
LEAD-00060,2025-09-07,qualified,qualified,4302,0.31,outbound,tech,Alex Chen,2025-10-17,1333.62
LEAD-01510,2025-09-07,closed_won,closed_won,9328,1.0,referral,tech,Alex Chen,2025-10-01,9328.0
LEAD-01780,2025-09-07,lead,lead,12936,0.13,marketing,retail,Alex Chen,2025-09-18,1681.68
LEAD-00191,2025-09-07,qualified,closed_lost,14793,0.0,marketing,tech,Alex Chen,2025-11-17,0.0
LEAD-01547,2025-09-08,proposal,proposal,18330,0.6,outbound,finance,Taylor Brooks,2025-11-09,10998.0
LEAD-00075,2025-09-08,closed_won,closed_won,4289,1.0,outbound,finance,Taylor Brooks,2025-10-11,4289.0
LEAD-00788,2025-09-08,closed_won,closed_won,3533,1.0,referral,tech,Jordan Lee,2025-10-20,3533.0
LEAD-00636,2025-09-08,lead,lead,14424,0.1,marketing,tech,Taylor Brooks,2025-09-29,1442.4
LEAD-00615,2025-09-08,qualified,qualified,9495,0.35,outbound,retail,Morgan Patel,2025-10-12,3323.25
LEAD-01062,2025-09-08,lead,lead,6207,0.17,marketing,retail,Jordan Lee,2025-10-09,1055.19
LEAD-00587,2025-09-09,lead,lead,19017,0.16,marketing,tech,Jordan Lee,2025-10-20,3042.7200000000003
LEAD-01149,2025-09-09,closed_won,closed_won,7797,1.0,outbound,tech,Taylor Brooks,2025-10-09,7797.0
LEAD-00941,2025-09-10,lead,lead,16181,0.09,marketing,tech,Jordan Lee,2025-10-25,1456.29
LEAD-01614,2025-09-10,lead,closed_lost,11000,0.0,outbound,retail,Morgan Patel,2025-11-27,0.0
LEAD-01183,2025-09-10,qualified,qualified,15145,0.28,outbound,retail,Morgan Patel,2025-10-20,4240.6
LEAD-00666,2025-09-11,qualified,qualified,10675,0.34,outbound,tech,Alex Chen,2025-11-22,3629.5000000000005
LEAD-00422,2025-09-11,lead,lead,1614,0.08,marketing,tech,Jordan Lee,2025-10-25,129.12
LEAD-00184,2025-09-12,qualified,qualified,3213,0.31,marketing,tech,Taylor Brooks,2025-10-24,996.03
LEAD-00866,2025-09-12,qualified,closed_lost,3072,0.0,outbound,tech,Morgan Patel,2025-11-06,0.0
LEAD-00175,2025-09-12,qualified,qualified,3072,0.44,referral,retail,Taylor Brooks,2025-10-25,1351.68
LEAD-00008,2025-09-12,lead,lead,3972,0.15,marketing,tech,Alex Chen,2025-10-11,595.8
LEAD-00875,2025-09-12,qualified,qualified,17510,0.24,outbound,finance,Jordan Lee,2025-11-09,4202.4
LEAD-01472,2025-09-12,closed_won,closed_won,19564,1.0,outbound,tech,Taylor Brooks,2025-10-05,19564.0
LEAD-00086,2025-09-13,proposal,proposal,15806,0.64,outbound,tech,Jordan Lee,2025-11-14,10115.84
LEAD-01733,2025-09-13,qualified,qualified,6390,0.43,referral,tech,Jordan Lee,2025-11-21,2747.7
LEAD-00204,2025-09-13,closed_lost,closed_lost,4757,0.0,outbound,retail,Jordan Lee,2025-10-02,0.0
LEAD-00043,2025-09-13,lead,lead,10819,0.28,referral,finance,Jordan Lee,2025-10-13,3029.32
LEAD-01303,2025-09-13,lead,lead,12051,0.06,marketing,finance,Alex Chen,2025-11-04,723.06
LEAD-00932,2025-09-13,qualified,closed_lost,17251,0.0,referral,retail,Taylor Brooks,2025-11-03,0.0
LEAD-01348,2025-09-13,lead,closed_lost,9267,0.0,outbound,finance,Morgan Patel,2025-12-12,0.0
LEAD-01194,2025-09-14,closed_lost,closed_lost,5643,0.0,marketing,finance,Taylor Brooks,2025-11-27,0.0
LEAD-00982,2025-09-14,closed_lost,closed_lost,5959,0.0,marketing,tech,Jordan Lee,2025-09-27,0.0
LEAD-01595,2025-09-14,lead,lead,19556,0.08,marketing,tech,Morgan Patel,2025-10-04,1564.48
LEAD-00223,2025-09-14,qualified,qualified,10806,0.32,outbound,finance,Jordan Lee,2025-10-12,3457.92
LEAD-01539,2025-09-15,lead,lead,6090,0.14,marketing,tech,Taylor Brooks,2025-11-12,852.6000000000001
LEAD-00110,2025-09-15,lead,lead,1525,0.07,marketing,finance,Taylor Brooks,2025-10-18,106.75000000000001
LEAD-01064,2025-09-15,proposal,proposal,19856,0.63,marketing,retail,Taylor Brooks,2025-11-11,12509.28
LEAD-01041,2025-09-15,lead,lead,2235,0.15,marketing,tech,Morgan Patel,2025-09-28,335.25
LEAD-00541,2025-09-16,closed_lost,closed_lost,16474,0.0,outbound,finance,Jordan Lee,2025-11-20,0.0
LEAD-00906,2025-09-16,lead,lead,10326,0.09,marketing,retail,Morgan Patel,2025-10-19,929.3399999999999
LEAD-01045,2025-09-16,closed_lost,closed_lost,7782,0.0,outbound,retail,Alex Chen,2025-12-15,0.0
LEAD-01600,2025-09-16,qualified,qualified,4004,0.37,outbound,tech,Jordan Lee,2025-11-15,1481.48
LEAD-01317,2025-09-17,closed_lost,closed_lost,11301,0.0,marketing,finance,Alex Chen,2025-11-09,0.0
LEAD-01894,2025-09-17,lead,lead,14747,0.22,referral,tech,Alex Chen,2025-09-28,3244.34
LEAD-01522,2025-09-17,qualified,closed_lost,1835,0.0,referral,tech,Alex Chen,2025-11-16,0.0
LEAD-00892,2025-09-17,closed_lost,closed_lost,3909,0.0,outbound,retail,Jordan Lee,2025-11-19,0.0
LEAD-01077,2025-09-17,lead,lead,1655,0.01,outbound,retail,Jordan Lee,2025-11-29,16.55
LEAD-01197,2025-09-18,proposal,proposal,8654,0.69,marketing,tech,Alex Chen,2025-12-08,5971.259999999999
LEAD-01276,2025-09-18,qualified,qualified,14347,0.44,marketing,tech,Morgan Patel,2025-11-06,6312.68
LEAD-00212,2025-09-19,closed_won,closed_won,19369,1.0,outbound,retail,Jordan Lee,2025-10-16,19369.0
LEAD-01332,2025-09-19,proposal,proposal,14597,0.62,marketing,finance,Morgan Patel,2025-10-27,9050.14
LEAD-00774,2025-09-19,closed_lost,closed_lost,6238,0.0,outbound,finance,Alex Chen,2025-11-14,0.0
LEAD-00015,2025-09-19,lead,lead,19658,0.14,marketing,tech,Morgan Patel,2025-11-04,2752.1200000000003
LEAD-00430,2025-09-19,closed_lost,closed_lost,5706,0.0,marketing,finance,Jordan Lee,2025-10-11,0.0
LEAD-01675,2025-09-19,lead,lead,5460,0.21,referral,retail,Taylor Brooks,2025-11-27,1146.6
LEAD-00177,2025-09-19,lead,closed_lost,17161,0.0,marketing,finance,Morgan Patel,2025-11-25,0.0
LEAD-00236,2025-09-20,closed_won,closed_won,3504,1.0,marketing,tech,Taylor Brooks,2025-12-04,3504.0
LEAD-01750,2025-09-20,qualified,qualified,5302,0.41,marketing,tech,Alex Chen,2025-10-10,2173.8199999999997
LEAD-00395,2025-09-20,closed_won,closed_won,12509,1.0,outbound,retail,Jordan Lee,2025-10-14,12509.0
LEAD-01903,2025-09-20,closed_won,closed_won,14494,1.0,marketing,tech,Alex Chen,2025-12-16,14494.0
LEAD-01641,2025-09-21,lead,closed_lost,7987,0.0,outbound,tech,Morgan Patel,2025-11-22,0.0
LEAD-00793,2025-09-21,lead,lead,9742,0.11,marketing,tech,Jordan Lee,2025-12-05,1071.6200000000001
LEAD-00225,2025-09-21,proposal,proposal,10109,0.65,marketing,tech,Taylor Brooks,2025-12-01,6570.85
LEAD-01119,2025-09-21,qualified,qualified,13580,0.39,marketing,tech,Jordan Lee,2025-11-05,5296.2
LEAD-00174,2025-09-21,proposal,proposal,10341,0.59,outbound,finance,Taylor Brooks,2025-11-25,6101.19
LEAD-00697,2025-09-21,lead,lead,10545,0.06,marketing,tech,Alex Chen,2025-11-23,632.6999999999999
LEAD-00727,2025-09-21,lead,lead,9209,0.16,marketing,finance,Taylor Brooks,2025-12-15,1473.44
LEAD-01208,2025-09-21,lead,lead,4037,0.07,marketing,tech,Taylor Brooks,2025-10-30,282.59000000000003
LEAD-01598,2025-09-22,proposal,proposal,11559,0.67,marketing,tech,Morgan Patel,2025-10-25,7744.530000000001
LEAD-01137,2025-09-22,qualified,qualified,12819,0.39,marketing,retail,Morgan Patel,2025-10-14,4999.41
LEAD-01670,2025-09-22,closed_won,closed_won,8614,1.0,marketing,tech,Morgan Patel,2025-12-08,8614.0
